UserID;Location;Age
28509;barcelona, catalunya, spain;NULL
28510;linden, michigan, usa;58
28511;leonding, n/a, austria;63
28512;dresden, sachsen, germany;26
28513;köln, nordrhein-westfalen, germany;NULL
28514;zwickau, sachsen, germany;17
28515;berlin, berlin, germany;32
28516;el cajon, california, usa;NULL
28517;marina di carrara, toscana, italy;32
28518;wilton, connecticut, usa;42
28519;atlanta, georgia, usa;23
28520;mamer, mamer, luxembourg;NULL
28521;duisburg, nordrhein-westfalen, germany;25
28522;wheaton/cherry valley, illinois, usa;19
28523;springfield, missouri, usa;24
28524;bratislava, slovak republic, slovakia;16
28525;lier, antwerp, belgium;31
28526;toronto, ontario, canada;NULL
28527;providence, rhode island, usa;30
28528;auckland, auckland, new zealand;58
28529;ottawa, ontario, canada;28
28530;duluth, minnesota, usa;23
28531;edinburgh, scotland, united kingdom;26
28532;canmore, alberta, canada;19
28533;silvassa, dadra & nagar haveli, india;17
28534;essen, nordrhein-westfalen, germany;34
28535;pensacola, florida, usa;NULL
28536;lancaster, california, usa;NULL
28537;bochum, nordrhein-westfalen, germany;29
28538;beaverton, oregon, usa;NULL
28539;clovis, california, usa;51
28540;sydney, new south wales, australia;39
28541;portland, oregon, usa;25
28542;leeds, na, united kingdom;54
28543;ipoh, ,;28
28544;paris, n/a, france;94
28545;poughkeepsie, new york, usa;NULL
28546;manchester, england, united kingdom;NULL
28547;hong kong, hk, china;NULL
28548;elmore city, oklahoma, usa;40
28549;calumet city, illinois, usa;31
28550;nokomis, florida, usa;NULL
28551;singapore, n/a, singapore;15
28552;hiram, ohio, usa;18
28553;geelong, victoria, australia;16
28554;iasi, iasi, romania;21
28555;roma, lazio, italy;NULL
28556;wenonah, new jersey, usa;NULL
28557;richmond, virginia, usa;NULL
28558;greensburg, kentucky,;49
28559;springdale, arkansas, australia;NULL
28560;kansas city, kansas, usa;NULL
28561;newcastle, new south wales, australia;20
28562;tulsa, oklahoma, usa;NULL
28563;calgary, alberta, canada;25
28564;fortune, canada, usa;NULL
28565;southport, queensland, australia;0
28566;prato, toscana, italy;NULL
28567;escondido, ,;58
28568;albuquerque, new mexico, usa;NULL
28569;wellington, n/a, new zealand;15
28570;paris, paris, france;NULL
28571;munich, bayern, germany;NULL
28572;frankfurt, hessen, germany;26
28573;augsburg, bayern, germany;33
28574;san josé, sachsen, costa rica;21
28575;stow, ohio, usa;NULL
28576;hurst, texas, usa;57
28577;fraser coast, queensland, australia;43
28578;philadelphia, pennsylvania, usa;24
28579;acworth, georgia, usa;29
28580;anderson, south carolina, usa;39
28581;troy, new york, usa;NULL
28582;albuquerque, new mexico, usa;NULL
28583;alba di canazei, trentino alto adige, italy;NULL
28584;cortazzone (asti), piemonte, italy;31
28585;san jose, california, usa;NULL
28586;merchantville, new jersey, usa;NULL
28587;westmont, new jersey, usa;45
28588;seattle, washington, usa;14
28589;murrieta, california, usa;31
28590;barberton, ohio, usa;39
28591;michie, tennessee, usa;33
28592;ellenton, florida, usa;66
28593;maidenhead, berkshire, united kingdom;37
28594;thunder bay, ontario, canada;18
28595;fairbanks, alaska, usa;NULL
28596;olive branch, mississippi, usa;36
28597;st. paul, minnesota, usa;20
28598;winnipeg, manitoba, canada;50
28599;rochester, new york, usa;31
28600;"copenhagen, \n/a\"", denmark""";NULL
28601;minneapolis, minnesota, usa;28
28602;wingham, ontario, canada;NULL
28603;northcentral, pennsylvania, usa;56
28604;miami, florida, usa;21
28605;naperville, illinois, usa;27
28606;blythe, california, usa;NULL
28607;oxford, oxfordshire, united kingdom;57
28608;berlin, berlin, germany;60
28609;stockholm, sweden, sweden;NULL
28610;farmland, indiana, usa;NULL
28611;tyndall afb, florida, usa;33
28612;naperville, illinois, usa;NULL
28613;algés, lisboa, portugal;24
28614;shreveport, louisiana, usa;63
28615;powell river, british columbia, canada;49
28616;lexington, north carolina, usa;46
28617;richmond, california, usa;NULL
28618;chicago, illinois, usa;53
28619;hartford, connecticut, usa;NULL
28620;paterson, new jersey, usa;NULL
28621;chesapeake, virginia, usa;38
28622;oakville, ontario, canada;NULL
28623;dublin, ohio, usa;NULL
28624;joliet, illinois, usa;NULL
28625;townsville, queensland, australia;53
28626;st. joseph, missouri, usa;66
28627;austin, texas, usa;NULL
28628;anchorage, alaska, usa;47
28629;lisboa, n/a, portugal;25
28630;valhalla, new york, usa;18
28631;auckland, auckland, new zealand;NULL
28632;vancouver, washington, usa;37
28633;riyadh, n/a, saudi arabia;55
28634;bad axe, michigan, usa;28
28635;santa cruz, california, usa;NULL
28636;palma de mallorca, mallorca, spain;30
28637;los altos, california, usa;NULL
28638;garrattsville, new york, usa;NULL
28639;hong kong, n/a, hong kong;43
28640;chicago, ,;NULL
28641;cloverdale, indiana, usa;22
28642;albany, georgia, usa;NULL
28643;conway, arkansas, usa;61
28644;long branch, new jersey,;NULL
28645;cambridge, massachusetts, usa;NULL
28646;oklahoma city, oklahoma, usa;77
28647;aspinwall, pennsylvania, usa;NULL
28648;kalona, iowa, usa;17
28649;loughgall, northern ireland, united kingdom;35
28650;riverside, california, usa;NULL
28651;napa, california, usa;15
28652;stow, ohio, usa;NULL
28653;sp, n/a, malaysia;19
28654;new castle, kentucky, usa;41
28655;austin, texas, usa;23
28656;st. paul, minnesota, usa;36
28657;denville, new jersey, usa;34
28658;ronnenberg, niedersachsen, germany;41
28659;fontainebleau, europe, france;41
28660;burnaby, british columbia, canada;43
28661;new orleans, louisiana, usa;NULL
28662;kenner, louisiana, usa;NULL
28663;sant cugat del vallès, barcelona, spain;NULL
28664;brentwood, missouri, usa;40
28665;tucson, arizona, usa;NULL
28666;irving, texas, usa;31
28667;norwood, massachusetts, usa;26
28668;nordborg, ,;51
28669;johannesburg, gauteng, south africa;NULL
28670;muelheim, nrw, germany;50
28671;richmond, virginia, usa;NULL
28672;oliveira de azemeis, n/a, portugal;NULL
28673;whitehorse, yukon territory, canada;NULL
28674;nelsonville, ohio, usa;NULL
28675;novi, michigan, usa;56
28676;zungoli, campania, italy;NULL
28677;gainesville, florida, usa;NULL
28678;toronto, ontario, canada;28
28679;rubí, barcelona, spain;24
28680;bedford, texas, usa;39
28681;mcallen, texas, usa;NULL
28682;hyattsville, maryland, usa;47
28683;las vegas, nevada, usa;49
28684;ronceverte, western australia, usa;49
28685;toronto, ontario, canada;NULL
28686;barcelona, barcelona, spain;36
28687;goshen, ohio, usa;27
28688;pickerington, ohio, usa;35
28689;michigan center, michigan, usa;NULL
28690;westville, new jersey, usa;NULL
28691;oceanside, california, usa;31
28692;rochester, new york, usa;59
28693;henderson, tennessee, usa;24
28694;rapid city, south dakota, usa;36
28695;lisbon, lisbon, portugal;11
28696;pembroke pines, florida, usa;31
28697;carmichael, california, usa;NULL
28698;knoxville, iowa, usa;33
28699;beaumont, texas, usa;23
28700;beaverton,, ,;61
28701;morton, illinois, usa;54
28702;farmingville, new york, usa;47
28703;new york, new york, usa;NULL
28704;toronto, ontario, canada;NULL
28705;lebanon, pennsylvania, usa;51
28706;apo, republic of korea (rok), south korea;44
28707;oxford, oxfordshire, united kingdom;NULL
28708;las vegas, nevada, usa;NULL
28709;sewell, new jersey, usa;NULL
28710;strausberg, ,;NULL
28711;carlsbad, california, usa;NULL
28712;manchester, new hampshire, usa;NULL
28713;shawnee, kansas, usa;NULL
28714;london, new york, united kingdom;NULL
28715;hal moon bay, california, usa;NULL
28716;weil der stadt, baden-wuerttemberg, germany;14
28717;harrogate, yorkshire, united kingdom;NULL
28718;calgary, alberta, canada;29
28719;bronx, new york, usa;NULL
28720;erlangen, bavaria, germany;NULL
28721;singapore, n/a, singapore;55
28722;bloomsdale, missouri, usa;NULL
28723;melbourne, victoria, australia;NULL
28724;levittown, new york, usa;NULL
28725;franklin, tennessee, usa;31
28726;portland, oregon, usa;NULL
28727;santiago de compostela, a coruña, spain;28
28728;el cerrito, california, usa;NULL
28729;london, england, united kingdom;24
28730;chula vista, california, usa;46
28731;louisville, kentucky, usa;29
28732;seattle, washington, usa;1
28733;omaha, nebraska, usa;26
28734;waynesboro, virginia, usa;44
28735;hannover, niedersachsen, germany;58
28736;vista, california, usa;NULL
28737;coloma, wisconsin, usa;54
28738;luxemburg, n/a, luxembourg;NULL
28739;grand rapids, michigan, usa;24
28740;eslohe, nordrhein-westfalen, germany;24
28741;new paltz, new york, usa;15
28742;hudsonville, michigan, usa;NULL
28743;speedway, illinois, usa;18
28744;austin, texas, usa;31
28745;clarksville, tennessee, usa;NULL
28746;flushing, new york, usa;NULL
28747;ridgewood, new jersey, usa;22
28748;granite falls, washington, usa;NULL
28749;tabernacle, new jersey, usa;NULL
28750;st. paul, minnesota, usa;NULL
28751;fayetteville, north carolina, usa;NULL
28752;philadelphia, pennsylvania, usa;NULL
28753;sharon, connecticut, usa;NULL
28754;gdynia, pomorskie, poland;21
28755;brookfield, illinois, usa;50
28756;hull, quebec, canada;41
28757;madrid, tasmania, spain;67
28758;pittsburgh, pennsylvania, usa;NULL
28759;ladson, south carolina, usa;NULL
28760;church hill, tennessee, usa;NULL
28761;35037 marburg, hessen, germany;26
28762;casper, wyoming, usa;NULL
28763;minneapolis, minnesota, usa;29
28764;christchurch, canterbury, new zealand;22
28765;bly, basilicata, india;NULL
28766;edinburgh, scotland, united kingdom;23
28767;lubbock, texas, usa;65
28768;bonn, nordrhein-westfalen, germany;56
28769;kitchener, ontario, canada;52
28770;sankt augustin, nrw, germany;NULL
28771;melbourne, victoria, australia;14
28772;addison, texas, usa;28
28773;salvador, bahia, brazil;20
28774;vancouver, british columbia, canada;32
28775;vancouver, washington, usa;NULL
28776;mississauga, ontario, canada;NULL
28777;la grande, oregon, usa;17
28778;valencia, valencia, spain;25
28779;adelaide, south australia, australia;26
28780;marousi, athens, greece;27
28781;munich, bavaria, germany;19
28782;warminster, pennsylvania, usa;34
28783;la habra, california, usa;41
28784;stockport, england, united kingdom;NULL
28785;antioch, tennessee, usa;25
28786;toronto, ontario, canada;51
28787;st. clair shores, michigan, usa;31
28788;halifax, nova scotia, canada;53
28789;prince george, british columbia, canada;NULL
28790;akron, ohio, usa;28
28791;denver, colorado, usa;50
28792;sydney, new south wales, australia;22
28793;luling, texas, usa;NULL
28794;gaithersburg, maryland, usa;NULL
28795;seattle, washington, usa;NULL
28796;wedel, hamburg, germany;36
28797;putney, london, united kingdom;39
28798;dartmouth, devon, united kingdom;NULL
28799;jacksonville beach, florida, usa;81
28800;03770 el verger, (alacant), spain;69
28801;albuquerque, new mexico, usa;51
28802;dearborn, michigan, usa;NULL
28803;alcoa, tennessee, usa;NULL
28804;cardinal, ontario, canada;50
28805;springfield, illinois, canada;NULL
28806;porto, n/a, portugal;NULL
28807;felixstowe, england, united kingdom;57
28808;st. louis, missouri, usa;NULL
28809;nelson, england, united kingdom;38
28810;ann arbor, michigan, usa;50
28811;longview, texas, usa;31
28812;london, england, united kingdom;25
28813;roanoke, virginia, usa;NULL
28814;hobart, tasmania, australia;13
28815;berlin, berlin, germany;NULL
28816;ilkley, yorkshire, united kingdom;48
28817;attapulgus, georgia, usa;NULL
28818;roanoke, virginia, usa;52
28819;suttons bay, michigan, usa;NULL
28820;garland, texas, usa;NULL
28821;new orleans, louisiana, usa;NULL
28822;waterloo, ontario, canada;21
28823;burlington, ontario, canada;NULL
28824;brisbane, queensland, australia;28
28825;melbourne, victoria, australia;NULL
28826;santa rosa, california, usa;NULL
28827;rapid city, south dakota, usa;NULL
28828;somerville, massachusetts, usa;38
28829;milano, milano, italy;68
28830;prahran, victoria, australia;NULL
28831;hannover, niedersachsen, germany;37
28832;urbana, maryland, usa;NULL
28833;leominster, massachusetts, usa;NULL
28834;barcelona, catalunya, spain;30
28835;buffalo, new york, usa;46
28836;panama city, florida, usa;64
28837;auckland, n/a, new zealand;13
28838;poestenkill, new york, usa;70
28839;quincy, massachusetts, usa;25
28840;ferndale, michigan, usa;NULL
28841;mechanicsburg, pennsylvania, usa;54
28842;albuquerque, new mexico, usa;NULL
28843;blain, washington, usa;NULL
28844;hampton, new hampshire, usa;51
28845;plover, wisconsin, usa;56
28846;goshen, new york, usa;NULL
28847;monrovia, california, usa;39
28848;bloomfield, michigan, usa;52
28849;montréal, quebec, canada;16
28850;abbotsford, british columbia, canada;62
28851;cairns, queensland, australia;NULL
28852;torino, piemonte, italy;NULL
28853;indiana, pennsylvania, usa;19
28854;barcelona, barcelona, spain;34
28855;genova, liguria, italy;NULL
28856;latinne, n/a, belgium;18
28857;minneapolis, minnesota, usa;NULL
28858;london, , united kingdom;NULL
28859;hobart, tasmania, australia;15
28860;el monte, california, usa;14
28861;birkenhead, england, united kingdom;NULL
28862;newcastle, england, united kingdom;27
28863;woodstock, new york, usa;NULL
28864;newtown square, pennsylvania, usa;NULL
28865;paoli, pennsylvania, usa;39
28866;south solon, ohio, usa;54
28867;dundee, illinois, usa;47
28868;sullivan, indiana, usa;NULL
28869;winfield, illinois, usa;60
28870;logan, utah, usa;NULL
28871;washington, dc, dc, usa;NULL
28872;neyruz, fribourg, switzerland;NULL
28873;mchenry, illinois,;NULL
28874;chicago, illinois, usa;50
28875;chicago, illinois, usa;26
28876;leini` (to), piemonte, italy;NULL
28877;modesto, california, usa;68
28878;chicago, illinois, usa;NULL
28879;colorado springs, colorado, usa;41
28880;london, england, united kingdom;38
28881;livingston, louisiana, usa;59
28882;silver spring, maryland, usa;NULL
28883;ithaca, ny, new york, usa;NULL
28884;victoria, british columbia, canada;38
28885;ottawa, ontario, canada;49
28886;overland, missouri, usa;43
28887;mesa, arizona, usa;NULL
28888;winter park, florida, usa;17
28889;koblenz, rlp, germany;NULL
28890;toronto, ontario, canada;NULL
28891;valley city, north dakota, usa;54
28892;san diego, california, usa;19
28893;montreal, quebec, canada;54
28894;valencia, california, usa;NULL
28895;dallas, texas, usa;49
28896;sherman oaks, california, usa;NULL
28897;hillsboro, oregon, usa;NULL
28898;freeburg, illinois, usa;24
28899;st. matthews, south carolina, usa;69
28900;maineville, ohio, usa;NULL
28901;richmond, california, usa;NULL
28902;indianapolis, indiana, usa;68
28903;alessandria, piemonte, italy;NULL
28904;fort lauderdale, florida, usa;NULL
28905;lanett, alabama, usa;NULL
28906;edmonton, alberta, canada;NULL
28907;simla, colorado, usa;NULL
28908;dallas, texas, usa;NULL
28909;hertford, north carolina, usa;NULL
28910;n. royalton, ohio, usa;74
28911;durham, north carolina, usa;53
28912;dordrecht, zuid holland, netherlands;36
28913;palo alto, california, usa;NULL
28914;walla walla, washington, usa;NULL
28915;beaver, west virginia, usa;NULL
28916;kingston, ontario, canada;NULL
28917;eau claire, wisconsin, usa;31
28918;olympia, washington, usa;62
28919;laguna beach, california, usa;NULL
28920;worcester, massachusetts, usa;NULL
28921;league city, texas, usa;NULL
28922;taylor, michigan, usa;45
28923;akron, ohio, usa;NULL
28924;athens, georgia, usa;25
28925;st.  austell, cornwall, united kingdom;53
28926;la jolla, california, usa;57
28927;sunnyvale, california, usa;54
28928;hobart, tasmania, australia;20
28929;vienna, vienna, austria;37
28930;wokingham, england, united kingdom;NULL
28931;amherst, massachusetts, usa;45
28932;lemon grove, california, usa;NULL
28933;n/a, n/a, singapore;63
28934;vidalia, georgia, usa;52
28935;arlington, virginia, usa;NULL
28936;toronto, ontario, canada;NULL
28937;chilliwack, british columbia, canada;15
28938;asheville, north carolina, usa;38
28939;louisville, kentucky, usa;NULL
28940;bob, ,;NULL
28941;norwalk, iowa, usa;25
28942;hamburg, hamburg, germany;NULL
28943;philadelphia, pennsylvania, usa;57
28944;toronto, ontario, canada;NULL
